Date,Power_kW,temp_C,solarRad_W/m2,Day_of_week,Hour_of_day,Power-1,HDH
2019-01-01 01:00:00,87.99,10.3775,1.7286666666666666,1,1,88.677,16.622500000000002
2019-01-01 02:00:00,94.752,10.260833333333332,2.67475,1,2,87.99,16.73916666666667
2019-01-01 03:00:00,88.709,9.666666666666666,2.44425,1,3,94.752,17.333333333333336
2019-01-01 04:00:00,88.926,8.640833333333333,3.0563333333333333,1,4,88.709,18.359166666666667
2019-01-01 05:00:00,89.539,9.093333333333334,2.426416666666667,1,5,88.926,17.906666666666666
2019-01-01 06:00:00,92.399,8.3925,2.46775,1,6,89.539,18.6075
2019-01-01 07:00:00,99.188,7.697500000000001,3.4028333333333336,1,7,92.399,19.3025
2019-01-01 08:00:00,106.739,7.696666666666666,66.3175,1,8,99.188,19.303333333333335
2019-01-01 09:00:00,105.838,8.685,216.0666666666667,1,9,106.739,18.314999999999998
2019-01-01 10:00:00,110.078,9.961666666666668,349.31666666666666,1,10,105.838,17.038333333333334
2019-01-01 11:00:00,107.257,11.290833333333332,441.98333333333335,1,11,110.078,15.709166666666668
2019-01-01 12:00:00,106.283,12.480833333333337,481.325,1,12,107.257,14.519166666666663
2019-01-01 13:00:00,108.882,14.080833333333333,463.56666666666666,1,13,106.283,12.919166666666667
2019-01-01 14:00:00,107.916,15.055,388.4333333333333,1,14,108.882,11.945
2019-01-01 15:00:00,106.191,15.814166666666669,265.3333333333333,1,15,107.916,11.185833333333331
2019-01-01 16:00:00,105.455,15.722500000000002,116.13,1,16,106.191,11.277499999999998
2019-01-01 17:00:00,113.57,14.49,7.204833333333333,1,17,105.455,12.51
2019-01-01 18:00:00,103.995,14.13,1.3589166666666666,1,18,113.57,12.87
2019-01-01 19:00:00,100.805,13.160833333333334,1.0246666666666666,1,19,103.995,13.839166666666666
2019-01-01 20:00:00,99.72,12.586666666666666,2.354083333333333,1,20,100.805,14.413333333333334
2019-01-01 21:00:00,93.79,13.025833333333331,1.394,1,21,99.72,13.974166666666669
2019-01-01 22:00:00,88.765,12.034999999999998,0.9255,1,22,93.79,14.965000000000002
2019-01-01 23:00:00,87.695,11.660833333333334,0.8445833333333334,1,23,88.765,15.339166666666666
2019-01-02 00:00:00,88.493,11.498333333333331,1.1863333333333337,2,0,87.695,15.501666666666669
2019-01-02 01:00:00,91.164,11.144166666666663,0.8446666666666666,2,1,88.493,15.855833333333337
2019-01-02 02:00:00,88.056,10.790833333333332,1.22775,2,2,91.164,16.20916666666667
2019-01-02 03:00:00,88.117,10.448333333333334,2.451,2,3,88.056,16.551666666666666
2019-01-02 04:00:00,89.758,10.280833333333334,2.940333333333333,2,4,88.117,16.719166666666666
2019-01-02 05:00:00,89.094,10.509166666666667,3.1456666666666666,2,5,89.758,16.490833333333335
2019-01-02 06:00:00,90.942,10.191666666666666,3.1710833333333333,2,6,89.094,16.808333333333334
2019-01-02 07:00:00,132.975,9.485833333333334,5.010583333333333,2,7,90.942,17.514166666666668
2019-01-02 08:00:00,162.269,9.899166666666668,67.535,2,8,132.975,17.100833333333334
2019-01-02 09:00:00,173.133,10.32,218.03333333333333,2,9,162.269,16.68
2019-01-02 10:00:00,199.885,12.593333333333334,348.02500000000003,2,10,173.133,14.406666666666666
2019-01-02 11:00:00,212.8,12.574166666666668,436.475,2,11,199.885,14.425833333333332
2019-01-02 12:00:00,214.253,12.991666666666667,473.125,2,12,212.8,14.008333333333333
2019-01-02 13:00:00,209.047,15.013333333333334,457.0416666666667,2,13,214.253,11.986666666666666
2019-01-02 14:00:00,216.652,14.228333333333332,386.5416666666667,2,14,209.047,12.771666666666668
2019-01-02 15:00:00,223.33,13.988333333333337,266.35,2,15,216.652,13.011666666666663
2019-01-02 16:00:00,215.602,13.293333333333337,115.09666666666668,2,16,223.33,13.706666666666663
2019-01-02 17:00:00,206.548,12.085,10.766833333333333,2,17,215.602,14.915
2019-01-02 18:00:00,179.864,11.010833333333332,4.1978333333333335,2,18,206.548,15.989166666666668
2019-01-02 19:00:00,140.369,10.745833333333332,4.29725,2,19,179.864,16.25416666666667
2019-01-02 20:00:00,128.528,10.4725,3.925583333333333,2,20,140.369,16.5275
2019-01-02 21:00:00,113.099,10.11,2.8898333333333337,2,21,128.528,16.89
2019-01-02 22:00:00,100.499,10.15,3.9628333333333337,2,22,113.099,16.85
2019-01-02 23:00:00,101.315,9.993333333333334,3.355833333333333,2,23,100.499,17.006666666666668
2019-01-03 00:00:00,106.003,9.7075,4.073833333333334,3,0,101.315,17.2925
2019-01-03 01:00:00,97.861,9.424166666666666,3.33825,3,1,106.003,17.575833333333335
2019-01-03 02:00:00,97.075,8.835833333333333,3.315,3,2,97.861,18.164166666666667
2019-01-03 03:00:00,98.325,8.150833333333333,1.9390833333333333,3,3,97.075,18.84916666666667
2019-01-03 04:00:00,96.454,6.75425,3.77675,3,4,98.325,20.24575
2019-01-03 05:00:00,96.792,5.8405,3.576083333333333,3,5,96.454,21.1595
2019-01-03 06:00:00,108.342,5.389500000000001,2.6340833333333333,3,6,96.792,21.6105
2019-01-03 07:00:00,145.805,4.258249999999999,3.404833333333333,3,7,108.342,22.74175
2019-01-03 08:00:00,188.776,3.686916666666667,33.023583333333335,3,8,145.805,23.31308333333333
